target_rtg,mean_raw,std_raw,mean_norm,std_norm,n_episodes
6000,14957.68015042326,169.84448998489447,122.7357166825069,1.3680388845340477,10
9000,14933.72946357975,325.91944372839043,122.54280214688592,2.6251688958870543,10
12000,15023.39234282362,177.1998925064866,123.26500576571274,1.4272841191709362,10
14000,15153.84921504575,90.31366606254815,124.31579095144609,0.7274454825668957,10
16585,16885.404528437313,473.61804797645686,138.26287277701422,3.814830296270027,10
